code,source_authority,geographic_identifier_nom
5222002,ICCAT,AT-SE
5222003,ICCAT,AT-SE
5222004,ICCAT,AT-SE
5222005,ICCAT,AT-SE
5222006,ICCAT,AT-SE
5222007,ICCAT,AT-SE
5222008,ICCAT,AT-SE
5222011,ICCAT,AT-SE
5222012,ICCAT,AT-SE
5222013,ICCAT,AT-SE
5222014,ICCAT,AT-SE
5222036,IOTC,IOTC_WEST
5222037,IOTC,IOTC_WEST
5222038,IOTC,IOTC_WEST
5222039,IOTC,IOTC_WEST
5222040,IOTC,IOTC_WEST
5222041,IOTC,IOTC_WEST
5222042,IOTC,IOTC_WEST
5222048,IOTC,IOTC_WEST
5222049,IOTC,IOTC_WEST
5222050,IOTC,IOTC_WEST
5222051,IOTC,IOTC_WEST
5222052,IOTC,IOTC_WEST
5222053,IOTC,IOTC_WEST
5222054,IOTC,IOTC_WEST
5222055,IOTC,IOTC_WEST
5222056,IOTC,IOTC_WEST
5222057,IOTC,IOTC_WEST
5222058,IOTC,IOTC_WEST
5222059,IOTC,IOTC_WEST
5222060,IOTC,IOTC_WEST
5222066,IOTC,IOTC_WEST
5222068,IOTC,IOTC_WEST
5222069,IOTC,IOTC_WEST
5222071,IOTC,IOTC_WEST
5222073,IOTC,IOTC_WEST
5222113,IOTC,IOTC_EAST
5222114,IOTC,IOTC_EAST
5223000,ICCAT,AT-SE
5223001,ICCAT,AT-SE
5223002,ICCAT,AT-SE
5223003,ICCAT,AT-SE
5223004,ICCAT,AT-SE
5223005,ICCAT,AT-SE
5223006,ICCAT,AT-SE
5223007,ICCAT,AT-SE
5223008,ICCAT,AT-SE
5223009,ICCAT,AT-SE
5223010,ICCAT,AT-SE
5223011,ICCAT,AT-SE
5223012,ICCAT,AT-SE
5223013,ICCAT,AT-SE
5223035,IOTC,IOTC_WEST
5223036,IOTC,IOTC_WEST
5223038,IOTC,IOTC_WEST
5223039,IOTC,IOTC_WEST
5223040,IOTC,IOTC_WEST
5223041,IOTC,IOTC_WEST
5223042,IOTC,IOTC_WEST
5223043,IOTC,IOTC_WEST
5223048,IOTC,IOTC_WEST
5223049,IOTC,IOTC_WEST
5223050,IOTC,IOTC_WEST
5223051,IOTC,IOTC_WEST
5223052,IOTC,IOTC_WEST
5223053,IOTC,IOTC_WEST
5223054,IOTC,IOTC_WEST
5223055,IOTC,IOTC_WEST
5223056,IOTC,IOTC_WEST
5223057,IOTC,IOTC_WEST
5223058,IOTC,IOTC_WEST
5223059,IOTC,IOTC_WEST
5223065,IOTC,IOTC_WEST
5223067,IOTC,IOTC_WEST
5223068,IOTC,IOTC_WEST
5223069,IOTC,IOTC_WEST
5223070,IOTC,IOTC_WEST
5223071,IOTC,IOTC_WEST
5223072,IOTC,IOTC_WEST
5223073,IOTC,IOTC_WEST
5223074,IOTC,IOTC_WEST
5224000,ICCAT,AT-SE
5224001,ICCAT,AT-SE
5224002,ICCAT,AT-SE
5224003,ICCAT,AT-SE
5224004,ICCAT,AT-SE
5224005,ICCAT,AT-SE
5224006,ICCAT,AT-SE
5224007,ICCAT,AT-SE
5224008,ICCAT,AT-SE
5224009,ICCAT,AT-SE
5224010,ICCAT,AT-SE
5224011,ICCAT,AT-SE
5224012,ICCAT,AT-SE
5224013,ICCAT,AT-SE
5224014,ICCAT,AT-SE
5224034,IOTC,IOTC_WEST
5224037,IOTC,IOTC_WEST
5224038,IOTC,IOTC_WEST
5224039,IOTC,IOTC_WEST
5224040,IOTC,IOTC_WEST
5224041,IOTC,IOTC_WEST
5224042,IOTC,IOTC_WEST
5224043,IOTC,IOTC_WEST
5224047,IOTC,IOTC_WEST
5224048,IOTC,IOTC_WEST
5224049,IOTC,IOTC_WEST
5224050,IOTC,IOTC_WEST
5224051,IOTC,IOTC_WEST
5224052,IOTC,IOTC_WEST
5224053,IOTC,IOTC_WEST
5224054,IOTC,IOTC_WEST
5224055,IOTC,IOTC_WEST
5224056,IOTC,IOTC_WEST
5224057,IOTC,IOTC_WEST
5224058,IOTC,IOTC_WEST
5224059,IOTC,IOTC_WEST
5224060,IOTC,IOTC_WEST
5224065,IOTC,IOTC_WEST
5224066,IOTC,IOTC_WEST
5224071,IOTC,IOTC_WEST
5224072,IOTC,IOTC_WEST
5224074,IOTC,IOTC_WEST
5224075,IOTC,IOTC_WEST
5224076,IOTC,IOTC_WEST
5224112,IOTC,IOTC_EAST
5224113,IOTC,IOTC_EAST
5225000,ICCAT,AT-SE
5225001,ICCAT,AT-SE
5225002,ICCAT,AT-SE
5225003,ICCAT,AT-SE
5225004,ICCAT,AT-SE
5225005,ICCAT,AT-SE
5225006,ICCAT,AT-SE
5225007,ICCAT,AT-SE
5225008,ICCAT,AT-SE
5225009,ICCAT,AT-SE
5225010,ICCAT,AT-SE
5225011,ICCAT,AT-SE
5225012,ICCAT,AT-SE
5225013,ICCAT,AT-SE
5225014,ICCAT,AT-SE
5225032,IOTC,IOTC_WEST
5225033,IOTC,IOTC_WEST
5225034,IOTC,IOTC_WEST
5225035,IOTC,IOTC_WEST
5225036,IOTC,IOTC_WEST
5225037,IOTC,IOTC_WEST
5225038,IOTC,IOTC_WEST
5225039,IOTC,IOTC_WEST
5225040,IOTC,IOTC_WEST
5225041,IOTC,IOTC_WEST
5225042,IOTC,IOTC_WEST
5225043,IOTC,IOTC_WEST
5225044,IOTC,IOTC_WEST
5225045,IOTC,IOTC_WEST
5225046,IOTC,IOTC_WEST
5225047,IOTC,IOTC_WEST
5225048,IOTC,IOTC_WEST
5225049,IOTC,IOTC_WEST
5225050,IOTC,IOTC_WEST
5225051,IOTC,IOTC_WEST
5225052,IOTC,IOTC_WEST
5225053,IOTC,IOTC_WEST
5225054,IOTC,IOTC_WEST
5225055,IOTC,IOTC_WEST
5225056,IOTC,IOTC_WEST
5225057,IOTC,IOTC_WEST
5225058,IOTC,IOTC_WEST
5225059,IOTC,IOTC_WEST
5225060,IOTC,IOTC_WEST
5225062,IOTC,IOTC_WEST
5225063,IOTC,IOTC_WEST
5225066,IOTC,IOTC_WEST
5225067,IOTC,IOTC_WEST
5225068,IOTC,IOTC_WEST
5225069,IOTC,IOTC_WEST
5225071,IOTC,IOTC_WEST
5225073,IOTC,IOTC_WEST
5225074,IOTC,IOTC_WEST
5225075,IOTC,IOTC_WEST
5225076,IOTC,IOTC_WEST
5225077,IOTC,IOTC_WEST
5225085,IOTC,IOTC_EAST
5225087,IOTC,IOTC_EAST
5225110,IOTC,IOTC_EAST
5225112,IOTC,IOTC_EAST
5225113,IOTC,IOTC_EAST
5226000,ICCAT,AT-SE
5226001,ICCAT,AT-SE
5226002,ICCAT,AT-SE
5226003,ICCAT,AT-SE
5226004,ICCAT,AT-SE
5226005,ICCAT,AT-SE
5226006,ICCAT,AT-SE
5226007,ICCAT,AT-SE
5226008,ICCAT,AT-SE
5226009,ICCAT,AT-SE
5226010,ICCAT,AT-SE
5226011,ICCAT,AT-SE
5226012,ICCAT,AT-SE
5226013,ICCAT,AT-SE
5226014,ICCAT,AT-SE
5226015,ICCAT,AT-SE
5226032,IOTC,IOTC_WEST
5226034,IOTC,IOTC_WEST
5226035,IOTC,IOTC_WEST
5226036,IOTC,IOTC_WEST
5226037,IOTC,IOTC_WEST
5226038,IOTC,IOTC_WEST
5226040,IOTC,IOTC_WEST
5226041,IOTC,IOTC_WEST
5226042,IOTC,IOTC_WEST
5226043,IOTC,IOTC_WEST
5226044,IOTC,IOTC_WEST
5226045,IOTC,IOTC_WEST
5226046,IOTC,IOTC_WEST
5226047,IOTC,IOTC_WEST
5226048,IOTC,IOTC_WEST
5226049,IOTC,IOTC_WEST
5226050,IOTC,IOTC_WEST
5226051,IOTC,IOTC_WEST
5226052,IOTC,IOTC_WEST
5226053,IOTC,IOTC_WEST
5226054,IOTC,IOTC_WEST
5226055,IOTC,IOTC_WEST
5226056,IOTC,IOTC_WEST
5226057,IOTC,IOTC_WEST
5226058,IOTC,IOTC_WEST
5226059,IOTC,IOTC_WEST
5226060,IOTC,IOTC_WEST
5226062,IOTC,IOTC_WEST
5226063,IOTC,IOTC_WEST
5226064,IOTC,IOTC_WEST
5226065,IOTC,IOTC_WEST
5226066,IOTC,IOTC_WEST
5226067,IOTC,IOTC_WEST
5226068,IOTC,IOTC_WEST
5226069,IOTC,IOTC_WEST
5226070,IOTC,IOTC_WEST
5226071,IOTC,IOTC_WEST
5226075,IOTC,IOTC_WEST
5226076,IOTC,IOTC_WEST
5226077,IOTC,IOTC_WEST
5226078,IOTC,IOTC_WEST
5226113,IOTC,IOTC_EAST
5227000,ICCAT,AT-SE
5227001,ICCAT,AT-SE
5227002,ICCAT,AT-SE
5227003,ICCAT,AT-SE
5227004,ICCAT,AT-SE
5227005,ICCAT,AT-SE
5227006,ICCAT,AT-SE
5227007,ICCAT,AT-SE
5227008,ICCAT,AT-SE
5227009,ICCAT,AT-SE
5227010,ICCAT,AT-SE
5227011,ICCAT,AT-SE
5227012,ICCAT,AT-SE
5227013,ICCAT,AT-SE
5227014,ICCAT,AT-SE
5227015,ICCAT,AT-SE
5227032,IOTC,IOTC_WEST
5227033,IOTC,IOTC_WEST
5227034,IOTC,IOTC_WEST
5227035,IOTC,IOTC_WEST
5227036,IOTC,IOTC_WEST
5227037,IOTC,IOTC_WEST
5227038,IOTC,IOTC_WEST
5227039,IOTC,IOTC_WEST
5227040,IOTC,IOTC_WEST
5227041,IOTC,IOTC_WEST
5227042,IOTC,IOTC_WEST
5227043,IOTC,IOTC_WEST
5227044,IOTC,IOTC_WEST
5227045,IOTC,IOTC_WEST
5227046,IOTC,IOTC_WEST
5227047,IOTC,IOTC_WEST
5227048,IOTC,IOTC_WEST
5227049,IOTC,IOTC_WEST
5227050,IOTC,IOTC_WEST
5227051,IOTC,IOTC_WEST
5227052,IOTC,IOTC_WEST
5227053,IOTC,IOTC_WEST
5227054,IOTC,IOTC_WEST
5227055,IOTC,IOTC_WEST
5227056,IOTC,IOTC_WEST
5227057,IOTC,IOTC_WEST
5227059,IOTC,IOTC_WEST
5227060,IOTC,IOTC_WEST
5227061,IOTC,IOTC_WEST
5227062,IOTC,IOTC_WEST
5227063,IOTC,IOTC_WEST
5227064,IOTC,IOTC_WEST
5227065,IOTC,IOTC_WEST
5227066,IOTC,IOTC_WEST
5227067,IOTC,IOTC_WEST
5227068,IOTC,IOTC_WEST
5227069,IOTC,IOTC_WEST
5227070,IOTC,IOTC_WEST
5227076,IOTC,IOTC_WEST
5227078,IOTC,IOTC_WEST
5227102,IOTC,IOTC_EAST
5227112,IOTC,IOTC_EAST
5228000,ICCAT,AT-SE
5228001,ICCAT,AT-SE
5228002,ICCAT,AT-SE
5228003,ICCAT,AT-SE
5228004,ICCAT,AT-SE
5228005,ICCAT,AT-SE
5228006,ICCAT,AT-SE
5228007,ICCAT,AT-SE
5228008,ICCAT,AT-SE
5228009,ICCAT,AT-SE
5228010,ICCAT,AT-SE
5228011,ICCAT,AT-SE
5228012,ICCAT,AT-SE
5228013,ICCAT,AT-SE
5228014,ICCAT,AT-SE
5228015,ICCAT,AT-SE
5228016,ICCAT,AT-SE
5228031,IOTC,IOTC_WEST
5228032,IOTC,IOTC_WEST
5228033,IOTC,IOTC_WEST
5228034,IOTC,IOTC_WEST
5228035,IOTC,IOTC_WEST
5228036,IOTC,IOTC_WEST
5228037,IOTC,IOTC_WEST
5228038,IOTC,IOTC_WEST
5228039,IOTC,IOTC_WEST
5228040,IOTC,IOTC_WEST
5228041,IOTC,IOTC_WEST
5228042,IOTC,IOTC_WEST
5228043,IOTC,IOTC_WEST
5228044,IOTC,IOTC_WEST
5228045,IOTC,IOTC_WEST
5228046,IOTC,IOTC_WEST
5228047,IOTC,IOTC_WEST
5228048,IOTC,IOTC_WEST
5228049,IOTC,IOTC_WEST
5228050,IOTC,IOTC_WEST
5228051,IOTC,IOTC_WEST
5228053,IOTC,IOTC_WEST
5228054,IOTC,IOTC_WEST
5228055,IOTC,IOTC_WEST
5228056,IOTC,IOTC_WEST
5228057,IOTC,IOTC_WEST
5228058,IOTC,IOTC_WEST
5228059,IOTC,IOTC_WEST
5228060,IOTC,IOTC_WEST
5228061,IOTC,IOTC_WEST
5228062,IOTC,IOTC_WEST
5228063,IOTC,IOTC_WEST
5228064,IOTC,IOTC_WEST
5228065,IOTC,IOTC_WEST
5228066,IOTC,IOTC_WEST
5228067,IOTC,IOTC_WEST
5228068,IOTC,IOTC_WEST
5228076,IOTC,IOTC_WEST
5229000,ICCAT,AT-SE
5229001,ICCAT,AT-SE
5229002,ICCAT,AT-SE
5229003,ICCAT,AT-SE
5229004,ICCAT,AT-SE
5229005,ICCAT,AT-SE
5229006,ICCAT,AT-SE
5229007,ICCAT,AT-SE
5229008,ICCAT,AT-SE
5229009,ICCAT,AT-SE
5229010,ICCAT,AT-SE
5229011,ICCAT,AT-SE
5229012,ICCAT,AT-SE
5229013,ICCAT,AT-SE
5229014,ICCAT,AT-SE
5229015,ICCAT,AT-SE
5229016,ICCAT,AT-SE
5229017,ICCAT,AT-SE
5229030,IOTC,IOTC_WEST
5229031,IOTC,IOTC_WEST
5229032,IOTC,IOTC_WEST
5229033,IOTC,IOTC_WEST
5229034,IOTC,IOTC_WEST
5229035,IOTC,IOTC_WEST
5229036,IOTC,IOTC_WEST
5229037,IOTC,IOTC_WEST
5229038,IOTC,IOTC_WEST
5229039,IOTC,IOTC_WEST
5229040,IOTC,IOTC_WEST
5229041,IOTC,IOTC_WEST
5229042,IOTC,IOTC_WEST
5229043,IOTC,IOTC_WEST
5229044,IOTC,IOTC_WEST
5229045,IOTC,IOTC_WEST
5229046,IOTC,IOTC_WEST
5229047,IOTC,IOTC_WEST
5229048,IOTC,IOTC_WEST
5229049,IOTC,IOTC_WEST
5229050,IOTC,IOTC_WEST
5229051,IOTC,IOTC_WEST
5229052,IOTC,IOTC_WEST
5229053,IOTC,IOTC_WEST
5229054,IOTC,IOTC_WEST
5229055,IOTC,IOTC_WEST
5229056,IOTC,IOTC_WEST
5229057,IOTC,IOTC_WEST
5229058,IOTC,IOTC_WEST
5229059,IOTC,IOTC_WEST
5229060,IOTC,IOTC_WEST
5229061,IOTC,IOTC_WEST
5229062,IOTC,IOTC_WEST
5229063,IOTC,IOTC_WEST
5229064,IOTC,IOTC_WEST
5229065,IOTC,IOTC_WEST
5229066,IOTC,IOTC_WEST
5229067,IOTC,IOTC_WEST
5229068,IOTC,IOTC_WEST
5229071,IOTC,IOTC_WEST
5229072,IOTC,IOTC_WEST
5229073,IOTC,IOTC_WEST
5230000,ICCAT,AT-SE
5230001,ICCAT,AT-SE
5230002,ICCAT,AT-SE
5230003,ICCAT,AT-SE
5230004,ICCAT,AT-SE
5230005,ICCAT,AT-SE
5230006,ICCAT,AT-SE
5230007,ICCAT,AT-SE
5230008,ICCAT,AT-SE
5230009,ICCAT,AT-SE
5230010,ICCAT,AT-SE
5230011,ICCAT,AT-SE
5230012,ICCAT,AT-SE
5230013,ICCAT,AT-SE
5230014,ICCAT,AT-SE
5230015,ICCAT,AT-SE
5230016,ICCAT,AT-SE
5230017,ICCAT,AT-SE
5230030,IOTC,IOTC_WEST
5230031,IOTC,IOTC_WEST
5230032,IOTC,IOTC_WEST
5230033,IOTC,IOTC_WEST
5230034,IOTC,IOTC_WEST
5230035,IOTC,IOTC_WEST
5230036,IOTC,IOTC_WEST
5230037,IOTC,IOTC_WEST
5230038,IOTC,IOTC_WEST
5230039,IOTC,IOTC_WEST
5230040,IOTC,IOTC_WEST
5230041,IOTC,IOTC_WEST
5230042,IOTC,IOTC_WEST
5230043,IOTC,IOTC_WEST
5230044,IOTC,IOTC_WEST
5230045,IOTC,IOTC_WEST
5230046,IOTC,IOTC_WEST
5230047,IOTC,IOTC_WEST
5230048,IOTC,IOTC_WEST
5230049,IOTC,IOTC_WEST
5230050,IOTC,IOTC_WEST
5230051,IOTC,IOTC_WEST
5230052,IOTC,IOTC_WEST
5230053,IOTC,IOTC_WEST
5230054,IOTC,IOTC_WEST
5230055,IOTC,IOTC_WEST
5230056,IOTC,IOTC_WEST
5230058,IOTC,IOTC_WEST
5230059,IOTC,IOTC_WEST
5230060,IOTC,IOTC_WEST
5230061,IOTC,IOTC_WEST
5230062,IOTC,IOTC_WEST
5230063,IOTC,IOTC_WEST
5230066,IOTC,IOTC_WEST
5230069,IOTC,IOTC_WEST
5230070,IOTC,IOTC_WEST
5230071,IOTC,IOTC_WEST
5230072,IOTC,IOTC_WEST
5230073,IOTC,IOTC_WEST
5230081,IOTC,IOTC_EAST
5231000,ICCAT,AT-SE
5231002,ICCAT,AT-SE
5231003,ICCAT,AT-SE
5231004,ICCAT,AT-SE
5231005,ICCAT,AT-SE
5231006,ICCAT,AT-SE
5231007,ICCAT,AT-SE
5231008,ICCAT,AT-SE
5231009,ICCAT,AT-SE
5231010,ICCAT,AT-SE
5231011,ICCAT,AT-SE
5231012,ICCAT,AT-SE
5231013,ICCAT,AT-SE
5231014,ICCAT,AT-SE
5231015,ICCAT,AT-SE
5231016,ICCAT,AT-SE
5231017,ICCAT,AT-SE
5231018,ICCAT,AT-SE
5231029,IOTC,IOTC_WEST
5231030,IOTC,IOTC_WEST
5231031,IOTC,IOTC_WEST
5231032,IOTC,IOTC_WEST
5231033,IOTC,IOTC_WEST
5231034,IOTC,IOTC_WEST
5231035,IOTC,IOTC_WEST
5231036,IOTC,IOTC_WEST
5231037,IOTC,IOTC_WEST
5231039,IOTC,IOTC_WEST
5231040,IOTC,IOTC_WEST
5231041,IOTC,IOTC_WEST
5231042,IOTC,IOTC_WEST
5231043,IOTC,IOTC_WEST
5231044,IOTC,IOTC_WEST
5231045,IOTC,IOTC_WEST
5231046,IOTC,IOTC_WEST
5231047,IOTC,IOTC_WEST
5231048,IOTC,IOTC_WEST
5231049,IOTC,IOTC_WEST
5231050,IOTC,IOTC_WEST
5231051,IOTC,IOTC_WEST
5231053,IOTC,IOTC_WEST
5231054,IOTC,IOTC_WEST
5231057,IOTC,IOTC_WEST
5231058,IOTC,IOTC_WEST
5231059,IOTC,IOTC_WEST
5231060,IOTC,IOTC_WEST
5231061,IOTC,IOTC_WEST
5231069,IOTC,IOTC_WEST
5231077,IOTC,IOTC_WEST
5231078,IOTC,IOTC_WEST
5231081,IOTC,IOTC_EAST
5231082,IOTC,IOTC_EAST
5231083,IOTC,IOTC_EAST
5231084,IOTC,IOTC_EAST
5231085,IOTC,IOTC_EAST
5231087,IOTC,IOTC_EAST
5231090,IOTC,IOTC_EAST
5231114,IOTC,IOTC_EAST
5231115,IOTC,IOTC_EAST
5231128,CCSBT,IOTC
5231129,CCSBT,IOTC
5231130,CCSBT,IOTC
5231131,CCSBT,IOTC
5232000,ICCAT,AT-SE
5232001,ICCAT,AT-SE
5232002,ICCAT,AT-SE
5232003,ICCAT,AT-SE
5232004,ICCAT,AT-SE
5232005,ICCAT,AT-SE
5232006,ICCAT,AT-SE
5232007,ICCAT,AT-SE
5232008,ICCAT,AT-SE
5232009,ICCAT,AT-SE
5232010,ICCAT,AT-SE
5232011,ICCAT,AT-SE
5232012,ICCAT,AT-SE
5232013,ICCAT,AT-SE
5232014,ICCAT,AT-SE
5232015,ICCAT,AT-SE
5232016,ICCAT,AT-SE
5232017,ICCAT,AT-SE
5232018,ICCAT,AT-SE
5232027,IOTC,IOTC_WEST
5232028,IOTC,IOTC_WEST
5232029,IOTC,IOTC_WEST
5232030,IOTC,IOTC_WEST
5232031,IOTC,IOTC_WEST
5232032,IOTC,IOTC_WEST
5232033,IOTC,IOTC_WEST
5232034,IOTC,IOTC_WEST
5232035,IOTC,IOTC_WEST
5232036,IOTC,IOTC_WEST
5232037,IOTC,IOTC_WEST
5232038,IOTC,IOTC_WEST
5232039,IOTC,IOTC_WEST
5232040,IOTC,IOTC_WEST
5232041,IOTC,IOTC_WEST
5232042,IOTC,IOTC_WEST
5232043,IOTC,IOTC_WEST
5232044,IOTC,IOTC_WEST
5232045,IOTC,IOTC_WEST
5232046,IOTC,IOTC_WEST
5232047,IOTC,IOTC_WEST
5232048,IOTC,IOTC_WEST
5232049,IOTC,IOTC_WEST
5232050,IOTC,IOTC_WEST
5232051,IOTC,IOTC_WEST
5232057,IOTC,IOTC_WEST
5232073,IOTC,IOTC_WEST
5232075,IOTC,IOTC_WEST
5232077,IOTC,IOTC_WEST
5232078,IOTC,IOTC_WEST
5232082,IOTC,IOTC_EAST
5232083,IOTC,IOTC_EAST
5232086,IOTC,IOTC_EAST
5232087,IOTC,IOTC_EAST
5232088,IOTC,IOTC_EAST
5232089,IOTC,IOTC_EAST
5232090,IOTC,IOTC_EAST
5232091,IOTC,IOTC_EAST
5232094,IOTC,IOTC_EAST
5232115,IOTC,IOTC_EAST
5232127,CCSBT,IOTC
5232128,CCSBT,IOTC
5232129,IOTC,IOTC_EAST
5232129,CCSBT,IOTC
5232130,IOTC,IOTC_EAST
5232130,CCSBT,IOTC
5232131,IOTC,IOTC_EAST
5232131,CCSBT,IOTC
5232132,IOTC,IOTC_EAST
5232132,CCSBT,IOTC
5232133,CCSBT,IOTC
5232134,CCSBT,IOTC
5233000,ICCAT,AT-SE
5233001,ICCAT,AT-SE
5233002,ICCAT,AT-SE
5233003,ICCAT,AT-SE
5233005,ICCAT,AT-SE
5233006,ICCAT,AT-SE
5233007,ICCAT,AT-SE
5233008,ICCAT,AT-SE
5233009,ICCAT,AT-SE
5233010,ICCAT,AT-SE
5233011,ICCAT,AT-SE
5233012,ICCAT,AT-SE
5233013,ICCAT,AT-SE
5233014,ICCAT,AT-SE
5233015,ICCAT,AT-SE
5233016,ICCAT,AT-SE
5233017,CCSBT,AT
5233017,ICCAT,AT-SE
5233018,ICCAT,AT-SE
5233025,IOTC,IOTC_WEST
5233026,IOTC,IOTC_WEST
5233027,IOTC,IOTC_WEST
5233028,IOTC,IOTC_WEST
5233029,IOTC,IOTC_WEST
5233031,IOTC,IOTC_WEST
5233033,IOTC,IOTC_WEST
5233034,IOTC,IOTC_WEST
5233035,IOTC,IOTC_WEST
5233036,IOTC,IOTC_WEST
5233037,IOTC,IOTC_WEST
5233038,IOTC,IOTC_WEST
5233039,IOTC,IOTC_WEST
5233040,IOTC,IOTC_WEST
5233041,IOTC,IOTC_WEST
5233042,IOTC,IOTC_WEST
5233043,IOTC,IOTC_WEST
5233047,IOTC,IOTC_WEST
5233048,IOTC,IOTC_WEST
5233049,IOTC,IOTC_WEST
5233050,IOTC,IOTC_WEST
5233070,IOTC,IOTC_WEST
5233072,IOTC,IOTC_WEST
5233073,IOTC,IOTC_WEST
5233074,IOTC,IOTC_WEST
5233075,IOTC,IOTC_WEST
5233078,IOTC,IOTC_WEST
5233082,IOTC,IOTC_EAST
5233087,IOTC,IOTC_EAST
5233090,IOTC,IOTC_EAST
5233091,IOTC,IOTC_EAST
5233094,IOTC,IOTC_EAST
5233095,IOTC,IOTC_EAST
5233096,IOTC,IOTC_EAST
5233114,IOTC,IOTC_EAST
5233114,CCSBT,IOTC
5233115,CCSBT,IOTC
5233123,CCSBT,IOTC
5233124,CCSBT,IOTC
5233125,CCSBT,IOTC
5233126,CCSBT,IOTC
5233127,CCSBT,IOTC
5233128,CCSBT,IOTC
5233129,IOTC,IOTC_EAST
5233129,CCSBT,IOTC
5233130,IOTC,IOTC_EAST
5233130,CCSBT,IOTC
5233131,IOTC,IOTC_EAST
5233131,CCSBT,IOTC
5233132,IOTC,IOTC_EAST
5233132,CCSBT,IOTC
5233133,IOTC,IOTC_EAST
5233133,CCSBT,IOTC
5233134,IOTC,IOTC_EAST
5233134,CCSBT,IOTC
5234000,ICCAT,AT-SE
5234001,ICCAT,AT-SE
5234003,ICCAT,AT-SE
5234004,ICCAT,AT-SE
5234005,ICCAT,AT-SE
5234006,ICCAT,AT-SE
5234007,ICCAT,AT-SE
5234008,ICCAT,AT-SE
5234009,ICCAT,AT-SE
5234010,ICCAT,AT-SE
5234011,ICCAT,AT-SE
5234012,ICCAT,AT-SE
5234013,ICCAT,AT-SE
5234014,ICCAT,AT-SE
5234015,ICCAT,AT-SE
5234016,ICCAT,AT-SE
5234017,CCSBT,AT
5234017,ICCAT,AT-SE
5234018,CCSBT,AT
5234018,ICCAT,AT-SE
5234019,ICCAT,AT-SE
5234020,IOTC,IOTC_WEST
5234021,IOTC,IOTC_WEST
5234022,IOTC,IOTC_WEST
5234023,IOTC,IOTC_WEST
5234024,IOTC,IOTC_WEST
5234025,IOTC,IOTC_WEST
5234026,IOTC,IOTC_WEST
5234027,IOTC,IOTC_WEST
5234028,IOTC,IOTC_WEST
5234029,IOTC,IOTC_WEST
5234030,IOTC,IOTC_WEST
5234031,IOTC,IOTC_WEST
5234032,IOTC,IOTC_WEST
5234033,IOTC,IOTC_WEST
5234034,IOTC,IOTC_WEST
5234035,IOTC,IOTC_WEST
5234036,IOTC,IOTC_WEST
5234037,IOTC,IOTC_WEST
5234038,IOTC,IOTC_WEST
5234039,IOTC,IOTC_WEST
5234040,IOTC,IOTC_WEST
5234042,IOTC,IOTC_WEST
5234043,IOTC,IOTC_WEST
5234044,IOTC,IOTC_WEST
5234046,IOTC,IOTC_WEST
5234048,IOTC,IOTC_WEST
5234049,IOTC,IOTC_WEST
5234070,IOTC,IOTC_WEST
5234072,IOTC,IOTC_WEST
5234073,IOTC,IOTC_WEST
5234075,IOTC,IOTC_WEST
5234078,IOTC,IOTC_WEST
5234082,IOTC,IOTC_EAST
5234083,IOTC,IOTC_EAST
5234084,IOTC,IOTC_EAST
5234088,IOTC,IOTC_EAST
5234095,IOTC,IOTC_EAST
5234113,IOTC,IOTC_EAST
5234114,CCSBT,IOTC
5234115,IOTC,IOTC_EAST
5234118,CCSBT,IOTC
5234119,CCSBT,IOTC
5234120,IOTC,IOTC_EAST
5234120,CCSBT,IOTC
5234121,CCSBT,IOTC
5234122,CCSBT,IOTC
5234123,CCSBT,IOTC
5234124,CCSBT,IOTC
5234128,CCSBT,IOTC
5234130,IOTC,IOTC_EAST
5234131,IOTC,IOTC_EAST
5234131,CCSBT,IOTC
5234132,IOTC,IOTC_EAST
5234132,CCSBT,IOTC
5234133,IOTC,IOTC_EAST
5234133,CCSBT,IOTC
5234134,IOTC,IOTC_EAST
5234134,CCSBT,IOTC
5234135,IOTC,IOTC_EAST
5234135,CCSBT,IOTC
5234136,CCSBT,IOTC
5234151,CCSBT,WCPFC
5235000,ICCAT,AT-SE
5235001,ICCAT,AT-SE
5235002,ICCAT,AT-SE
5235003,ICCAT,AT-SE
5235004,ICCAT,AT-SE
5235005,ICCAT,AT-SE
5235006,ICCAT,AT-SE
5235007,ICCAT,AT-SE
5235008,ICCAT,AT-SE
5235010,ICCAT,AT-SE
5235011,ICCAT,AT-SE
5235012,ICCAT,AT-SE
5235013,ICCAT,AT-SE
5235014,ICCAT,AT-SE
5235015,ICCAT,AT-SE
5235016,ICCAT,AT-SE
5235017,ICCAT,AT-SE
5235018,ICCAT,AT-SE
5235019,ICCAT,AT-SE
5235020,IOTC,IOTC_WEST
5235021,IOTC,IOTC_WEST
5235022,IOTC,IOTC_WEST
5235023,IOTC,IOTC_WEST
5235024,IOTC,IOTC_WEST
5235025,IOTC,IOTC_WEST
5235026,IOTC,IOTC_WEST
5235029,IOTC,IOTC_WEST
5235030,IOTC,IOTC_WEST
5235031,IOTC,IOTC_WEST
5235032,IOTC,IOTC_WEST
5235033,IOTC,IOTC_WEST
5235034,IOTC,IOTC_WEST
5235035,IOTC,IOTC_WEST
5235036,IOTC,IOTC_WEST
5235037,IOTC,IOTC_WEST
5235038,IOTC,IOTC_WEST
5235040,IOTC,IOTC_WEST
5235041,IOTC,IOTC_WEST
5235042,IOTC,IOTC_WEST
5235049,IOTC,IOTC_WEST
5235053,IOTC,IOTC_WEST
5235055,IOTC,IOTC_WEST
